priority,module_id,module,slug,epic,story,target_files
P2,53,Data Retention Policy Manager,data-retention-policy-manager,governance,add worker task if needed,apps/api/src/routes/data-retention-policy-manager.ts; apps/api/src/validators/data-retention-policy-manager.ts; packages/sdk/src/data-retention-policy-manager.ts; apps/web/app/(portal)/portal/data-retention-policy-manager/page.tsx; supabase/migrations/<timestamp>_data_retention_policy_manager.sql
P2,53,Data Retention Policy Manager,data-retention-policy-manager,governance,add tests/E2E,apps/api/src/routes/data-retention-policy-manager.ts; apps/api/src/validators/data-retention-policy-manager.ts; packages/sdk/src/data-retention-policy-manager.ts; apps/web/app/(portal)/portal/data-retention-policy-manager/page.tsx; supabase/migrations/<timestamp>_data_retention_policy_manager.sql
P2,53,Data Retention Policy Manager,data-retention-policy-manager,governance,add docs/runbook,apps/api/src/routes/data-retention-policy-manager.ts; apps/api/src/validators/data-retention-policy-manager.ts; packages/sdk/src/data-retention-policy-manager.ts; apps/web/app/(portal)/portal/data-retention-policy-manager/page.tsx; supabase/migrations/<timestamp>_data_retention_policy_manager.sql
P2,53,Data Retention Policy Manager,data-retention-policy-manager,governance,run audit prompt and remediate,apps/api/src/routes/data-retention-policy-manager.ts; apps/api/src/validators/data-retention-policy-manager.ts; packages/sdk/src/data-retention-policy-manager.ts; apps/web/app/(portal)/portal/data-retention-policy-manager/page.tsx; supabase/migrations/<timestamp>_data_retention_policy_manager.sql
P2,54,SharePoint Teams Structure Planner,sharepoint-teams-structure-planner,m365,write deep spec,apps/api/src/routes/sharepoint-teams-structure-planner.ts; apps/api/src/validators/sharepoint-teams-structure-planner.ts; packages/sdk/src/sharepoint-teams-structure-planner.ts; apps/web/app/(portal)/portal/sharepoint-teams-structure-planner/page.tsx; supabase/migrations/<timestamp>_sharepoint_teams_structure_planner.sql
P2,54,SharePoint Teams Structure Planner,sharepoint-teams-structure-planner,m365,create migration and RLS,apps/api/src/routes/sharepoint-teams-structure-planner.ts; apps/api/src/validators/sharepoint-teams-structure-planner.ts; packages/sdk/src/sharepoint-teams-structure-planner.ts; apps/web/app/(portal)/portal/sharepoint-teams-structure-planner/page.tsx; supabase/migrations/<timestamp>_sharepoint_teams_structure_planner.sql
P2,54,SharePoint Teams Structure Planner,sharepoint-teams-structure-planner,m365,add validator/service/API route,apps/api/src/routes/sharepoint-teams-structure-planner.ts; apps/api/src/validators/sharepoint-teams-structure-planner.ts; packages/sdk/src/sharepoint-teams-structure-planner.ts; apps/web/app/(portal)/portal/sharepoint-teams-structure-planner/page.tsx; supabase/migrations/<timestamp>_sharepoint_teams_structure_planner.sql
P2,54,SharePoint Teams Structure Planner,sharepoint-teams-structure-planner,m365,register API route,apps/api/src/routes/sharepoint-teams-structure-planner.ts; apps/api/src/validators/sharepoint-teams-structure-planner.ts; packages/sdk/src/sharepoint-teams-structure-planner.ts; apps/web/app/(portal)/portal/sharepoint-teams-structure-planner/page.tsx; supabase/migrations/<timestamp>_sharepoint_teams_structure_planner.sql
P2,54,SharePoint Teams Structure Planner,sharepoint-teams-structure-planner,m365,add SDK wrapper,apps/api/src/routes/sharepoint-teams-structure-planner.ts; apps/api/src/validators/sharepoint-teams-structure-planner.ts; packages/sdk/src/sharepoint-teams-structure-planner.ts; apps/web/app/(portal)/portal/sharepoint-teams-structure-planner/page.tsx; supabase/migrations/<timestamp>_sharepoint_teams_structure_planner.sql
P2,54,SharePoint Teams Structure Planner,sharepoint-teams-structure-planner,m365,add portal UI,apps/api/src/routes/sharepoint-teams-structure-planner.ts; apps/api/src/validators/sharepoint-teams-structure-planner.ts; packages/sdk/src/sharepoint-teams-structure-planner.ts; apps/web/app/(portal)/portal/sharepoint-teams-structure-planner/page.tsx; supabase/migrations/<timestamp>_sharepoint_teams_structure_planner.sql
P2,54,SharePoint Teams Structure Planner,sharepoint-teams-structure-planner,m365,add worker task if needed,apps/api/src/routes/sharepoint-teams-structure-planner.ts; apps/api/src/validators/sharepoint-teams-structure-planner.ts; packages/sdk/src/sharepoint-teams-structure-planner.ts; apps/web/app/(portal)/portal/sharepoint-teams-structure-planner/page.tsx; supabase/migrations/<timestamp>_sharepoint_teams_structure_planner.sql
P2,54,SharePoint Teams Structure Planner,sharepoint-teams-structure-planner,m365,add tests/E2E,apps/api/src/routes/sharepoint-teams-structure-planner.ts; apps/api/src/validators/sharepoint-teams-structure-planner.ts; packages/sdk/src/sharepoint-teams-structure-planner.ts; apps/web/app/(portal)/portal/sharepoint-teams-structure-planner/page.tsx; supabase/migrations/<timestamp>_sharepoint_teams_structure_planner.sql
P2,54,SharePoint Teams Structure Planner,sharepoint-teams-structure-planner,m365,add docs/runbook,apps/api/src/routes/sharepoint-teams-structure-planner.ts; apps/api/src/validators/sharepoint-teams-structure-planner.ts; packages/sdk/src/sharepoint-teams-structure-planner.ts; apps/web/app/(portal)/portal/sharepoint-teams-structure-planner/page.tsx; supabase/migrations/<timestamp>_sharepoint_teams_structure_planner.sql
P2,54,SharePoint Teams Structure Planner,sharepoint-teams-structure-planner,m365,run audit prompt and remediate,apps/api/src/routes/sharepoint-teams-structure-planner.ts; apps/api/src/validators/sharepoint-teams-structure-planner.ts; packages/sdk/src/sharepoint-teams-structure-planner.ts; apps/web/app/(portal)/portal/sharepoint-teams-structure-planner/page.tsx; supabase/migrations/<timestamp>_sharepoint_teams_structure_planner.sql
P2,55,Website DNS Change Request Approvals,website-dns-change-request-approvals,web-ops,write deep spec,apps/api/src/routes/website-dns-change-request-approvals.ts; apps/api/src/validators/website-dns-change-request-approvals.ts; packages/sdk/src/website-dns-change-request-approvals.ts; apps/web/app/(portal)/portal/website-dns-change-request-approvals/page.tsx; supabase/migrations/<timestamp>_website_dns_change_request_approvals.sql
P2,55,Website DNS Change Request Approvals,website-dns-change-request-approvals,web-ops,create migration and RLS,apps/api/src/routes/website-dns-change-request-approvals.ts; apps/api/src/validators/website-dns-change-request-approvals.ts; packages/sdk/src/website-dns-change-request-approvals.ts; apps/web/app/(portal)/portal/website-dns-change-request-approvals/page.tsx; supabase/migrations/<timestamp>_website_dns_change_request_approvals.sql
P2,55,Website DNS Change Request Approvals,website-dns-change-request-approvals,web-ops,add validator/service/API route,apps/api/src/routes/website-dns-change-request-approvals.ts; apps/api/src/validators/website-dns-change-request-approvals.ts; packages/sdk/src/website-dns-change-request-approvals.ts; apps/web/app/(portal)/portal/website-dns-change-request-approvals/page.tsx; supabase/migrations/<timestamp>_website_dns_change_request_approvals.sql
P2,55,Website DNS Change Request Approvals,website-dns-change-request-approvals,web-ops,register API route,apps/api/src/routes/website-dns-change-request-approvals.ts; apps/api/src/validators/website-dns-change-request-approvals.ts; packages/sdk/src/website-dns-change-request-approvals.ts; apps/web/app/(portal)/portal/website-dns-change-request-approvals/page.tsx; supabase/migrations/<timestamp>_website_dns_change_request_approvals.sql
P2,55,Website DNS Change Request Approvals,website-dns-change-request-approvals,web-ops,add SDK wrapper,apps/api/src/routes/website-dns-change-request-approvals.ts; apps/api/src/validators/website-dns-change-request-approvals.ts; packages/sdk/src/website-dns-change-request-approvals.ts; apps/web/app/(portal)/portal/website-dns-change-request-approvals/page.tsx; supabase/migrations/<timestamp>_website_dns_change_request_approvals.sql
P2,55,Website DNS Change Request Approvals,website-dns-change-request-approvals,web-ops,add portal UI,apps/api/src/routes/website-dns-change-request-approvals.ts; apps/api/src/validators/website-dns-change-request-approvals.ts; packages/sdk/src/website-dns-change-request-approvals.ts; apps/web/app/(portal)/portal/website-dns-change-request-approvals/page.tsx; supabase/migrations/<timestamp>_website_dns_change_request_approvals.sql
P2,55,Website DNS Change Request Approvals,website-dns-change-request-approvals,web-ops,add worker task if needed,apps/api/src/routes/website-dns-change-request-approvals.ts; apps/api/src/validators/website-dns-change-request-approvals.ts; packages/sdk/src/website-dns-change-request-approvals.ts; apps/web/app/(portal)/portal/website-dns-change-request-approvals/page.tsx; supabase/migrations/<timestamp>_website_dns_change_request_approvals.sql
P2,55,Website DNS Change Request Approvals,website-dns-change-request-approvals,web-ops,add tests/E2E,apps/api/src/routes/website-dns-change-request-approvals.ts; apps/api/src/validators/website-dns-change-request-approvals.ts; packages/sdk/src/website-dns-change-request-approvals.ts; apps/web/app/(portal)/portal/website-dns-change-request-approvals/page.tsx; supabase/migrations/<timestamp>_website_dns_change_request_approvals.sql
P2,55,Website DNS Change Request Approvals,website-dns-change-request-approvals,web-ops,add docs/runbook,apps/api/src/routes/website-dns-change-request-approvals.ts; apps/api/src/validators/website-dns-change-request-approvals.ts; packages/sdk/src/website-dns-change-request-approvals.ts; apps/web/app/(portal)/portal/website-dns-change-request-approvals/page.tsx; supabase/migrations/<timestamp>_website_dns_change_request_approvals.sql
P2,55,Website DNS Change Request Approvals,website-dns-change-request-approvals,web-ops,run audit prompt and remediate,apps/api/src/routes/website-dns-change-request-approvals.ts; apps/api/src/validators/website-dns-change-request-approvals.ts; packages/sdk/src/website-dns-change-request-approvals.ts; apps/web/app/(portal)/portal/website-dns-change-request-approvals/page.tsx; supabase/migrations/<timestamp>_website_dns_change_request_approvals.sql
P1,56,Client Billing Service Catalog,client-billing-service-catalog,finance-ops,write deep spec,apps/api/src/routes/client-billing-service-catalog.ts; apps/api/src/validators/client-billing-service-catalog.ts; packages/sdk/src/client-billing-service-catalog.ts; apps/web/app/(portal)/portal/client-billing-service-catalog/page.tsx; supabase/migrations/<timestamp>_client_billing_service_catalog.sql
P1,56,Client Billing Service Catalog,client-billing-service-catalog,finance-ops,create migration and RLS,apps/api/src/routes/client-billing-service-catalog.ts; apps/api/src/validators/client-billing-service-catalog.ts; packages/sdk/src/client-billing-service-catalog.ts; apps/web/app/(portal)/portal/client-billing-service-catalog/page.tsx; supabase/migrations/<timestamp>_client_billing_service_catalog.sql
P1,56,Client Billing Service Catalog,client-billing-service-catalog,finance-ops,add validator/service/API route,apps/api/src/routes/client-billing-service-catalog.ts; apps/api/src/validators/client-billing-service-catalog.ts; packages/sdk/src/client-billing-service-catalog.ts; apps/web/app/(portal)/portal/client-billing-service-catalog/page.tsx; supabase/migrations/<timestamp>_client_billing_service_catalog.sql
P1,56,Client Billing Service Catalog,client-billing-service-catalog,finance-ops,register API route,apps/api/src/routes/client-billing-service-catalog.ts; apps/api/src/validators/client-billing-service-catalog.ts; packages/sdk/src/client-billing-service-catalog.ts; apps/web/app/(portal)/portal/client-billing-service-catalog/page.tsx; supabase/migrations/<timestamp>_client_billing_service_catalog.sql
P1,56,Client Billing Service Catalog,client-billing-service-catalog,finance-ops,add SDK wrapper,apps/api/src/routes/client-billing-service-catalog.ts; apps/api/src/validators/client-billing-service-catalog.ts; packages/sdk/src/client-billing-service-catalog.ts; apps/web/app/(portal)/portal/client-billing-service-catalog/page.tsx; supabase/migrations/<timestamp>_client_billing_service_catalog.sql
P1,56,Client Billing Service Catalog,client-billing-service-catalog,finance-ops,add portal UI,apps/api/src/routes/client-billing-service-catalog.ts; apps/api/src/validators/client-billing-service-catalog.ts; packages/sdk/src/client-billing-service-catalog.ts; apps/web/app/(portal)/portal/client-billing-service-catalog/page.tsx; supabase/migrations/<timestamp>_client_billing_service_catalog.sql
P1,56,Client Billing Service Catalog,client-billing-service-catalog,finance-ops,add worker task if needed,apps/api/src/routes/client-billing-service-catalog.ts; apps/api/src/validators/client-billing-service-catalog.ts; packages/sdk/src/client-billing-service-catalog.ts; apps/web/app/(portal)/portal/client-billing-service-catalog/page.tsx; supabase/migrations/<timestamp>_client_billing_service_catalog.sql
P1,56,Client Billing Service Catalog,client-billing-service-catalog,finance-ops,add tests/E2E,apps/api/src/routes/client-billing-service-catalog.ts; apps/api/src/validators/client-billing-service-catalog.ts; packages/sdk/src/client-billing-service-catalog.ts; apps/web/app/(portal)/portal/client-billing-service-catalog/page.tsx; supabase/migrations/<timestamp>_client_billing_service_catalog.sql
P1,56,Client Billing Service Catalog,client-billing-service-catalog,finance-ops,add docs/runbook,apps/api/src/routes/client-billing-service-catalog.ts; apps/api/src/validators/client-billing-service-catalog.ts; packages/sdk/src/client-billing-service-catalog.ts; apps/web/app/(portal)/portal/client-billing-service-catalog/page.tsx; supabase/migrations/<timestamp>_client_billing_service_catalog.sql
