productId,productName,category,stepNumber,step
volunteer_account_cleanup,Volunteer Account Cleanup,Business Starter Packs,2,Combine relevant component checklists.
volunteer_account_cleanup,Volunteer Account Cleanup,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
volunteer_account_cleanup,Volunteer Account Cleanup,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
volunteer_account_cleanup,Volunteer Account Cleanup,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
volunteer_account_cleanup,Volunteer Account Cleanup,Business Starter Packs,6,Complete internal QA checklist.
volunteer_account_cleanup,Volunteer Account Cleanup,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
church_it_foundation,Church IT Foundation,Business Starter Packs,1,Confirm bundle goal and business context.
church_it_foundation,Church IT Foundation,Business Starter Packs,2,Combine relevant component checklists.
church_it_foundation,Church IT Foundation,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
church_it_foundation,Church IT Foundation,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
church_it_foundation,Church IT Foundation,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
church_it_foundation,Church IT Foundation,Business Starter Packs,6,Complete internal QA checklist.
church_it_foundation,Church IT Foundation,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
marina_connectivity_pack,Marina Connectivity Pack,Business Starter Packs,1,Confirm bundle goal and business context.
marina_connectivity_pack,Marina Connectivity Pack,Business Starter Packs,2,Combine relevant component checklists.
marina_connectivity_pack,Marina Connectivity Pack,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
marina_connectivity_pack,Marina Connectivity Pack,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
marina_connectivity_pack,Marina Connectivity Pack,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
marina_connectivity_pack,Marina Connectivity Pack,Business Starter Packs,6,Complete internal QA checklist.
marina_connectivity_pack,Marina Connectivity Pack,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
outdoor_wi_fi_planning_for_marinas,Outdoor Wi-Fi Planning for Marinas,Business Starter Packs,1,Confirm bundle goal and business context.
outdoor_wi_fi_planning_for_marinas,Outdoor Wi-Fi Planning for Marinas,Business Starter Packs,2,Combine relevant component checklists.
outdoor_wi_fi_planning_for_marinas,Outdoor Wi-Fi Planning for Marinas,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
outdoor_wi_fi_planning_for_marinas,Outdoor Wi-Fi Planning for Marinas,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
outdoor_wi_fi_planning_for_marinas,Outdoor Wi-Fi Planning for Marinas,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
outdoor_wi_fi_planning_for_marinas,Outdoor Wi-Fi Planning for Marinas,Business Starter Packs,6,Complete internal QA checklist.
outdoor_wi_fi_planning_for_marinas,Outdoor Wi-Fi Planning for Marinas,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
security_camera_planning_for_marinas,Security Camera Planning for Marinas,Business Starter Packs,1,Confirm bundle goal and business context.
security_camera_planning_for_marinas,Security Camera Planning for Marinas,Business Starter Packs,2,Combine relevant component checklists.
security_camera_planning_for_marinas,Security Camera Planning for Marinas,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
security_camera_planning_for_marinas,Security Camera Planning for Marinas,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
security_camera_planning_for_marinas,Security Camera Planning for Marinas,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
security_camera_planning_for_marinas,Security Camera Planning for Marinas,Business Starter Packs,6,Complete internal QA checklist.
security_camera_planning_for_marinas,Security Camera Planning for Marinas,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
gate_and_sign_connectivity_review,Gate and Sign Connectivity Review,Business Starter Packs,1,Confirm bundle goal and business context.
gate_and_sign_connectivity_review,Gate and Sign Connectivity Review,Business Starter Packs,2,Combine relevant component checklists.
gate_and_sign_connectivity_review,Gate and Sign Connectivity Review,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
gate_and_sign_connectivity_review,Gate and Sign Connectivity Review,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
gate_and_sign_connectivity_review,Gate and Sign Connectivity Review,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
gate_and_sign_connectivity_review,Gate and Sign Connectivity Review,Business Starter Packs,6,Complete internal QA checklist.
gate_and_sign_connectivity_review,Gate and Sign Connectivity Review,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
seasonal_business_it_readiness,Seasonal Business IT Readiness,Business Starter Packs,1,Confirm bundle goal and business context.
seasonal_business_it_readiness,Seasonal Business IT Readiness,Business Starter Packs,2,Combine relevant component checklists.
seasonal_business_it_readiness,Seasonal Business IT Readiness,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
seasonal_business_it_readiness,Seasonal Business IT Readiness,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
seasonal_business_it_readiness,Seasonal Business IT Readiness,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
seasonal_business_it_readiness,Seasonal Business IT Readiness,Business Starter Packs,6,Complete internal QA checklist.
seasonal_business_it_readiness,Seasonal Business IT Readiness,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
wellness_office_security_pack,Wellness Office Security Pack,Business Starter Packs,1,Confirm bundle goal and business context.
wellness_office_security_pack,Wellness Office Security Pack,Business Starter Packs,2,Combine relevant component checklists.
wellness_office_security_pack,Wellness Office Security Pack,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
wellness_office_security_pack,Wellness Office Security Pack,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
wellness_office_security_pack,Wellness Office Security Pack,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
wellness_office_security_pack,Wellness Office Security Pack,Business Starter Packs,6,Complete internal QA checklist.
wellness_office_security_pack,Wellness Office Security Pack,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
patient_wi_fi_separation,Patient Wi-Fi Separation,Business Starter Packs,1,Confirm bundle goal and business context.
patient_wi_fi_separation,Patient Wi-Fi Separation,Business Starter Packs,2,Combine relevant component checklists.
patient_wi_fi_separation,Patient Wi-Fi Separation,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
patient_wi_fi_separation,Patient Wi-Fi Separation,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
patient_wi_fi_separation,Patient Wi-Fi Separation,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
patient_wi_fi_separation,Patient Wi-Fi Separation,Business Starter Packs,6,Complete internal QA checklist.
patient_wi_fi_separation,Patient Wi-Fi Separation,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
contractor_digital_office,Contractor Digital Office,Business Starter Packs,1,Confirm bundle goal and business context.
contractor_digital_office,Contractor Digital Office,Business Starter Packs,2,Combine relevant component checklists.
contractor_digital_office,Contractor Digital Office,Business Starter Packs,3,"Sequence work into foundation, security, continuity, and growth steps."
contractor_digital_office,Contractor Digital Office,Business Starter Packs,4,"Deliver bundled findings, setup notes, and roadmap."
contractor_digital_office,Contractor Digital Office,Business Starter Packs,5,Recommend recurring care or project follow-up if appropriate.
contractor_digital_office,Contractor Digital Office,Business Starter Packs,6,Complete internal QA checklist.
contractor_digital_office,Contractor Digital Office,Business Starter Packs,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
field_laptop_setup,Field Laptop Setup,Business Starter Packs,1,Confirm bundle goal and business context.
